Episode,Reward
1,16.410256410256416
2,22.398860398860396
3,6.017094017094017
4,3.421652421652422
5,29.179487179487193
6,17.113960113960122
7,6.911680911680913
8,11.991452991452991
9,6.025641025641026
10,21.501424501424506
11,13.772079772079774
12,2.5954415954415957
13,3.458689458689459
14,2.5641025641025643
15,25.002849002849008
16,8.592592592592593
17,42.91452991452991
18,1.7264957264957266
19,63.60398860398858
20,14.67521367521368
21,31.803418803418808
22,3.421652421652422
23,2.5754985754985755
24,15.387464387464394
25,4.284900284900285
26,9.415954415954419
27,4.316239316239317
28,18.079772079772084
29,9.455840455840457
30,4.3076923076923075
31,30.920227920227926
32,5.9943019943019955
33,3.4529914529914527
34,2.5641025641025643
35,13.720797720797721
36,14.575498575498578
37,16.378917378917382
38,1.7122507122507125
39,9.447293447293449
40,1.7264957264957264
41,1.7321937321937322
42,10.324786324786324
43,28.293447293447304
44,25.008547008547012
45,33.56980056980058
46,6.8575498575498575
47,5.9943019943019955
48,4.287749287749287
49,8.552706552706555
50,24.925925925925924
51,30.920227920227926
52,2.5840455840455836
53,5.1766381766381775
54,6.025641025641026
55,4.316239316239316
56,12.917378917378919
57,14.680911680911688
58,24.923076923076916
59,1.735042735042735
60,52.199430199430154
61,9.413105413105415
62,11.11680911680912
63,2.5754985754985755
64,4.324786324786325
65,7.735042735042736
66,26.663817663817657
67,67.81766381766379
68,2.5897435897435894
69,9.444444444444446
70,12.840455840455844
71,8.60968660968661
72,38.686609686609685
73,10.339031339031342
74,10.353276353276353
75,5.182336182336183
76,5.156695156695156
77,6.031339031339031
78,8.632478632478636
79,12.091168091168095
80,7.76923076923077
81,26.52421652421654
82,17.205128205128208
83,2.5954415954415957
84,26.70370370370371
85,18.85754985754986
86,27.547008547008552
87,41.2849002849003
88,5.153846153846154
89,4.319088319088318
90,9.40740740740741
91,10.27635327635328
92,2.56980056980057
93,38.56695156695156
94,1.7122507122507125
95,4.284900284900285
96,14.62962962962963
97,5.148148148148148
98,7.735042735042736
99,22.373219373219374
100,2.56980056980057
101,10.347578347578349
102,1.7236467236467237
103,4.299145299145299
104,10.273504273504276
105,12.840455840455844
106,1.7293447293447293
107,22.401709401709404
108,4.304843304843305
109,33.44159544159545
110,10.273504273504274
111,43.11680911680912
112,2.5698005698005697
113,29.974358974358996
114,4.284900284900285
115,18.92022792022792
116,18.094017094017097
117,3.4387464387464384
118,28.26495726495728
119,18.95156695156696
120,3.444444444444445
121,10.313390313390313
122,36.897435897435905
123,4.3076923076923075
124,10.356125356125359
125,10.344729344729346
126,3.4529914529914527
127,7.752136752136753
128,4.319088319088319
129,48.202279202279215
130,17.11396011396012
131,8.626780626780628
132,5.168091168091168
133,1.7321937321937322
134,7.754985754985756
135,12.883190883190883
136,3.438746438746439
137,32.71509971509972
138,7.766381766381768
139,20.53846153846155
140,2.5754985754985755
141,8.572649572649572
142,0.8575498575498576
143,18.977207977207982
144,18.12535612535613
145,2.566951566951567
146,6.034188034188035
147,35.23646723646725
148,11.971509971509976
149,6.903133903133904
150,9.435897435897438
151,4.293447293447294
152,16.296296296296298
153,20.61823361823362
154,6.888888888888889
155,36.87464387464387
156,7.732193732193732
157,12.022792022792022
158,4.287749287749288
159,27.452991452991462
160,22.242165242165253
161,7.7094017094017095
162,13.80911680911681
163,4.282051282051283
164,5.994301994301995
165,0.8689458689458689
166,4.27920227920228
167,11.188034188034191
168,33.51282051282052
169,6.90883190883191
170,7.740740740740742
171,3.4529914529914536
172,31.786324786324787
173,1.7122507122507125
174,10.361823361823365
175,51.58404558404556
176,24.091168091168107
177,8.564102564102566
178,27.509971509971518
179,4.324786324786325
180,4.296296296296296
181,12.94586894586895
182,17.12535612535613
183,2.5982905982905984
184,24.01709401709402
185,25.84330484330484
186,5.98860398860399
187,27.56980056980057
188,26.564102564102566
189,11.230769230769235
190,30.11965811965813
191,9.461538461538462
192,6.880341880341881
193,6.914529914529917
194,3.444444444444444
195,1.735042735042735
196,76.60398860398857
197,14.595441595441596
198,2.5954415954415957
199,4.321937321937322
200,3.458689458689459
201,20.549857549857556
202,7.774928774928777
203,0.8575498575498576
204,40.43019943019942
205,7.72934472934473
206,11.20797720797721
207,28.398860398860403
208,10.353276353276357
209,6.03988603988604
210,2.572649572649573
211,19.678062678062684
212,12.905982905982906
213,15.455840455840455
214,9.478632478632477
215,25.794871794871803
216,4.301994301994301
217,12.823361823361829
218,12.051282051282055
219,1.7122507122507122
220,15.51566951566952
221,33.54700854700855
222,12.005698005698004
223,2.58974358974359
224,36.777777777777786
225,20.669515669515675
