Episode,Reward
409,12.90598290598291
410,11.227920227920231
411,1.7321937321937322
412,2.5840455840455836
413,7.737891737891738
414,6.9116809116809135
415,17.968660968660974
416,2.5954415954415957
417,8.564102564102566
418,3.418803418803419
419,15.433048433048432
420,10.367521367521372
421,3.4472934472934473
422,10.367521367521372
423,3.4501424501424505
424,2.58974358974359
425,7.774928774928777
426,1.7236467236467237
427,13.689458689458693
428,3.4615384615384617
429,30.994301994302003
430,17.153846153846153
431,8.621082621082623
432,0.8632478632478632
433,12.866096866096866
434,1.7321937321937322
435,1.7179487179487178
436,17.24786324786325
437,12.068376068376072
438,4.313390313390313
439,12.943019943019946
440,6.048433048433049
441,56.678062678062616
442,5.188034188034189
443,2.5954415954415957
444,1.7150997150997151
445,6.891737891737892
446,1.7207977207977208
447,5.173789173789174
448,2.5954415954415957
449,6.914529914529917
450,5.15954415954416
451,1.735042735042735
452,3.4615384615384617
453,6.903133903133904
454,17.236467236467234
455,9.495726495726496
456,14.68376068376069
457,20.683760683760685
458,11.230769230769235
459,12.957264957264963
460,6.045584045584047
461,11.119658119658123
462,3.441595441595442
463,8.635327635327638
464,1.720797720797721
465,5.168091168091168
466,16.370370370370374
467,12.082621082621085
468,2.58974358974359
469,12.948717948717952
470,66.42165242165244
471,5.185185185185185
472,2.5754985754985755
473,6.83760683760684
474,7.774928774928777
475,7.769230769230772
476,12.082621082621086
477,18.809116809116816
478,4.27920227920228
479,18.974358974358974
480,4.282051282051282
481,6.028490028490029
482,11.179487179487179
483,5.185185185185186
484,10.304843304843303
485,5.136752136752136
486,5.185185185185186
487,7.752136752136754
488,10.367521367521372
489,24.13390313390314
490,1.735042735042735
491,7.754985754985755
492,8.552706552706555
493,1.7236467236467237
494,3.441595441595441
495,2.5641025641025643
496,1.735042735042735
497,7.6980056980057
498,4.324786324786325
499,13.80626780626781
500,17.96296296296297
501,0.8575498575498576
502,22.236467236467252
503,37.962962962962976
504,3.4273504273504276
505,17.239316239316242
506,6.903133903133905
507,10.296296296296296
508,8.612535612535615
509,5.165242165242165
510,1.7293447293447293
511,8.60968660968661
512,12.07692307692308
513,6.0085470085470085
514,11.980056980056982
515,1.7094017094017095
516,1.7122507122507122
517,1.735042735042735
518,5.131054131054133
519,4.313390313390313
520,8.5982905982906
521,56.57834757834756
522,3.433048433048433
523,13.726495726495726
524,8.638176638176642
525,1.7321937321937322
526,12.088319088319093
527,6.048433048433049
528,13.817663817663822
529,6.914529914529917
530,3.433048433048433
531,0.8632478632478633
532,2.581196581196581
533,2.5954415954415957
534,3.444444444444444
535,4.307692307692308
536,3.458689458689459
537,4.299145299145299
538,6.905982905982907
539,4.27920227920228
540,7.695156695156698
541,4.282051282051282
542,1.7293447293447293
543,3.421652421652422
544,11.156695156695157
545,2.566951566951567
546,13.817663817663822
547,7.774928774928776
548,15.547008547008554
549,11.230769230769235
550,1.7207977207977208
551,2.5954415954415957
552,11.128205128205131
553,11.230769230769235
554,14.652421652421657
555,11.113960113960118
556,11.225071225071229
557,9.504273504273508
558,6.045584045584046
559,0.8547008547008548
560,13.820512820512826
561,21.544159544159545
562,3.4301994301994303
563,3.4615384615384617
564,4.27920227920228
565,5.188034188034189
566,9.501424501424504
567,9.501424501424504
568,10.284900284900285
569,0.8689458689458689
570,8.641025641025644
571,3.444444444444444
572,4.3076923076923075
573,4.321937321937322
574,3.4615384615384617
575,5.98860398860399
576,15.54415954415955
577,2.5641025641025643
578,6.042735042735044
579,6.914529914529917
580,22.32193732193732
581,16.410256410256416
582,1.735042735042735
583,10.327635327635328
584,7.712250712250714
585,5.179487179487181
586,2.5811965811965814
587,25.87749287749288
588,14.68376068376069
589,6.011396011396012
590,7.77777777777778
591,2.5954415954415957
592,44.03133903133905
593,13.80626780626781
594,8.641025641025644
595,12.957264957264963
596,6.914529914529917
597,15.547008547008554
598,12.84615384615385
599,29.24786324786327
600,3.418803418803419
601,9.401709401709406
602,4.307692307692308
603,0.8689458689458689
604,17.27350427350428
605,1.735042735042735
606,9.498575498575502
607,1.7094017094017095
608,8.555555555555557
609,2.566951566951567
610,2.58974358974359
611,26.763532763532776
612,24.92022792022793
613,23.1937321937322
614,6.048433048433049
615,14.672364672364678
616,13.811965811965816
617,8.635327635327638
618,8.629629629629632
619,6.891737891737892
620,7.77777777777778
621,11.159544159544158
622,13.81481481481482
623,2.586894586894587
624,1.717948717948718
625,3.45014245014245
626,14.68376068376069
627,14.569800569800572
628,4.324786324786325
629,14.529914529914537
630,3.421652421652422
631,36.22792022792024
632,5.176638176638177
633,6.051282051282053
634,7.732193732193732
635,12.957264957264963
636,12.928774928774931
637,6.0085470085470085
638,27.48148148148148
639,12.074074074074076
640,1.735042735042735
641,9.504273504273508
642,8.5982905982906
643,13.769230769230772
644,12.091168091168097
645,9.504273504273508
646,6.017094017094017
647,9.401709401709406
648,1.735042735042735
649,38.73504273504275
650,2.5982905982905984
651,14.592592592592592
652,10.361823361823363
653,3.444444444444444
654,8.632478632478636
655,2.5954415954415957
656,2.5954415954415957
657,6.914529914529917
658,8.54700854700855
659,55.75498575498575
660,1.735042735042735
661,2.58974358974359
662,6.0427350427350435
663,3.45014245014245
664,12.9002849002849
665,12.957264957264963
666,38.78632478632478
667,1.7264957264957266
668,7.695156695156698
669,12.854700854700853
670,5.188034188034189
671,1.7321937321937322
672,11.153846153846155
673,40.51282051282051
674,6.042735042735043
675,2.5641025641025643
676,16.38746438746439
677,11.230769230769235
678,0.8660968660968661
679,1.7321937321937322
680,6.905982905982908
681,3.418803418803419
682,0.8575498575498576
683,11.205128205128208
684,6.911680911680913
685,4.307692307692308
686,4.273504273504274
687,1.7321937321937322
688,3.4615384615384617
689,38.64957264957266
690,9.504273504273508
691,3.4615384615384617
692,6.005698005698006
693,18.997150997151003
694,13.746438746438743
695,5.188034188034189
696,8.63817663817664
697,11.225071225071229
698,0.8689458689458689
699,3.4615384615384617
700,9.501424501424504
701,1.7321937321937322
702,11.968660968660974
703,2.5641025641025643
704,7.774928774928776
705,16.410256410256416
706,12.076923076923082
707,5.176638176638177
708,8.632478632478636
709,6.914529914529917
710,18.968660968660974
711,29.227920227920244
712,3.421652421652422
713,7.692307692307695
714,7.692307692307695
715,3.452991452991453
716,41.88034188034186
717,5.982905982905985
718,6.051282051282053
719,11.994301994301996
720,28.29629629629632
721,42.30769230769232
722,23.250712250712244
723,13.820512820512826
724,9.461538461538463
725,15.487179487179493
726,1.735042735042735
727,11.227920227920231
728,79.86039886039885
729,8.589743589743591
730,12.017094017094017
731,12.957264957264963
732,4.321937321937322
733,1.7321937321937322
734,16.239316239316246
735,34.43304843304843
736,9.504273504273508
737,1.7321937321937322
738,13.760683760683762
739,6.914529914529917
740,9.44159544159544
741,10.34757834757835
742,3.452991452991453
743,6.914529914529917
744,8.641025641025644
745,5.176638176638177
746,1.7236467236467237
747,42.1794871794872
748,10.367521367521372
749,12.94586894586895
750,8.615384615384617
751,6.914529914529917
752,10.33048433048433
753,6.022792022792023
754,7.763532763532766
755,25.754985754985768
756,6.83760683760684
757,47.86324786324782
758,2.58974358974359
759,7.77777777777778
760,8.584045584045585
761,3.4615384615384617
762,12.957264957264963
763,5.170940170940172
764,3.435897435897436
765,6.051282051282053
766,13.817663817663822
767,4.293447293447293
768,9.401709401709406
